,Name,Price,Format,Rating,URL
253,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,$19.80,Hardcover ,0,https://www.amazon.com//Atlas-Heart-Meaningful-Connection-Experience/dp/0399592555/ref=sr_1_274?dchild=1&keywords=self+love&qid=1633860700&sr=8-274
254,Marriage Ain't for Punks: A No-Nonsense Guide to Building a Lasting Relationship,$0.00,Audible Audiobook ,4.9 out of 5 stars,https://www.amazon.com//Marriage-Aint-Punks-No-Nonsense-Relationship/dp/B09CZJKM37/ref=sr_1_275?dchild=1&keywords=self+love&qid=1633860700&sr=8-275
255,Self-Love Coloring Book For Adults: Filled With Positives Affirmations Made To Inspire You,$7.99,Paperback ,5.0 out of 5 stars,https://www.amazon.com//Self-Love-Coloring-Book-Adults-Affirmations/dp/B0991D21F8/ref=sr_1_276?dchild=1&keywords=self+love&qid=1633860700&sr=8-276
256,21 Day Self Love Challenge: It's Time To Start Loving Yourself,$9.99,Paperback ,4.0 out of 5 stars,https://www.amazon.com//21-Day-Self-Love-Challenge/dp/1948829428/ref=sr_1_277?dchild=1&keywords=self+love&qid=1633860700&sr=8-277
257,Sex Positions for Couples: Improve Your Sex Life in Your Relationship or Marriage with Kama Sutra for Beginners Complete with Illustrations and a New Position to Try Everyday,$0.00,Kindle ,4.4 out of 5 stars,https://www.amazon.com//Sex-Positions-Couples-Relationship-Illustrations-ebook/dp/B093H9N83M/ref=sr_1_278?dchild=1&keywords=self+love&qid=1633860700&sr=8-278
258,The Happiness Recipe: A Powerful Guide to Living What Matters,$13.29,Paperback ,4.6 out of 5 stars,https://www.amazon.com//Happiness-Recipe-Powerful-Living-Matters/dp/1736773011/ref=sr_1_279?dchild=1&keywords=self+love&qid=1633860700&sr=8-279
259,"Ultimate Self-Love Guide for Teens: The Must-Have Workbook and Journal to Boost Self-Confidence, Build Self-Worth and Develop Positive Self-Esteem",$0.00,Kindle ,5.0 out of 5 stars,https://www.amazon.com//Ultimate-Self-Love-Guide-Teens-Self-Confidence-ebook/dp/B09GJ7JN35/ref=sr_1_280?dchild=1&keywords=self+love&qid=1633860700&sr=8-280
260,Self-Love Healing Journal: Journal Your Way Into Healing,$16.99,Paperback ,4.7 out of 5 stars,https://www.amazon.com//Self-Love-Healing-Journal-Your-Into/dp/1095721828/ref=sr_1_281?dchild=1&keywords=self+love&qid=1633860700&sr=8-281
261,Self-Love Manual: Discover Your Spiritual Gifts To Achieve Financial Success,$15.97,Paperback ,5.0 out of 5 stars,https://www.amazon.com//Self-Love-Manual-Discover-Spiritual-Financial/dp/B088VXM3SY/ref=sr_1_282?dchild=1&keywords=self+love&qid=1633860700&sr=8-282
262,"The Redemption of Bobby Love: A Story of Faith, Family, and Justice",$20.99,Hardcover ,5.0 out of 5 stars,https://www.amazon.com//Redemption-Bobby-Love-Family-Justice/dp/0358566053/ref=sr_1_283?dchild=1&keywords=self+love&qid=1633860700&sr=8-283
263,"Alpha Female Bible: Identify and Eliminate Anxiety, Jealousy, Negative Thinking, Overcome Anger and Couple Conflicts. Build Your Healthy Relationship as a Real Alpha Woman",$18.99,Paperback ,4.4 out of 5 stars,https://www.amazon.com//Alpha-Female-Bible-Conflicts-Relationship/dp/B09244XRZ1/ref=sr_1_284?dchild=1&keywords=self+love&qid=1633860700&sr=8-284
264,Redeeming Love,$12.70,Paperback ,4.8 out of 5 stars,https://www.amazon.com//Redeeming-Love-Francine-Rivers/dp/1590525132/ref=sr_1_285?dchild=1&keywords=self+love&qid=1633860700&sr=8-285
265,"Self-Worth Essentials: A Workbook to Understand Yourself, Accept Yourself, Like Yourself, Respect Yourself, Be Confident, Enjoy Yourself, and Love Yourself",$9.95,Paperback ,4.5 out of 5 stars,https://www.amazon.com//Self-Worth-Essentials-Workbook-Understand-Confident/dp/1535123834/ref=sr_1_286?dchild=1&keywords=self+love&qid=1633860700&sr=8-286
266,Apologies That Never Came,$7.66,Paperback ,4.7 out of 5 stars,https://www.amazon.com//Apologies-That-Never-Pierre-Jeanty/dp/1524850640/ref=sr_1_287?dchild=1&keywords=self+love&qid=1633860700&sr=8-287
267,Love Your Gut: Supercharge Your Digestive Health and Transform Your Well-Being from the Inside Out,$17.38,Paperback ,4.8 out of 5 stars,https://www.amazon.com//Love-Your-Gut-Easy-Digest/dp/1615197060/ref=sr_1_288?dchild=1&keywords=self+love&qid=1633860700&sr=8-288
268,You Can't Eat Love: How Learning to Love Yourself Can Change Your Relationship with Food,$12.65,Paperback ,4.6 out of 5 stars,https://www.amazon.com//You-Cant-Eat-Love-Relationship/dp/1736232223/ref=sr_1_289?dchild=1&keywords=self+love&qid=1633860703&sr=8-289
269,The Path To Loving Yourself: You Are A Big Deal (Healing Acts For Life),$9.95,Paperback ,4.3 out of 5 stars,https://www.amazon.com//Path-Loving-Yourself-Deal-Healing/dp/1537671936/ref=sr_1_290?dchild=1&keywords=self+love&qid=1633860703&sr=8-290
270,"Love People, Use Things: Because the Opposite Never Works",$0.00,Audible Audiobook ,4.5 out of 5 stars,https://www.amazon.com//Love-People-Use-Things-Opposite/dp/B08LLFZ3TZ/ref=sr_1_291?dchild=1&keywords=self+love&qid=1633860703&sr=8-291
271,Manifesting with Alignment: 7 Hidden Principles to Master the Energy of Thoughts and Emotions - How to Raise Your Vibration Instantly and Shift to the Frequency of Your Desires (Law of Attraction),$15.99,Paperback ,4.9 out of 5 stars,https://www.amazon.com//Manifesting-Alignment-Principles-Vibration-Attraction/dp/1954596073/ref=sr_1_292?dchild=1&keywords=self+love&qid=1633860703&sr=8-292
272,You Are Enough: Learning to Love Yourself the Way God Loves You,$14.46,Paperback ,4.7 out of 5 stars,https://www.amazon.com//You-Are-Enough-Learning-Yourself/dp/1775329747/ref=sr_1_293?dchild=1&keywords=self+love&qid=1633860703&sr=8-293
273,The Problem of Self-Love in St. Augustine,$27.00,Paperback ,4.4 out of 5 stars,https://www.amazon.com//Problem-Self-Love-St-Augustine/dp/1597529532/ref=sr_1_294?dchild=1&keywords=self+love&qid=1633860703&sr=8-294
274,Anger Management Workbook for Kids: 50 Fun Activities to Help Children Stay Calm and Make Better Choices When They Feel Mad,$12.29,Paperback ,4.6 out of 5 stars,https://www.amazon.com//Anger-Management-Workbook-Kids-Activities/dp/1641520922/ref=sr_1_295?dchild=1&keywords=self+love&qid=1633860703&sr=8-295
275,"I Love Jesus, But I Want to Die: Finding Hope in the Darkness of Depression",$9.59,Paperback ,4.7 out of 5 stars,https://www.amazon.com//Love-Jesus-But-Want-Die/dp/0593193520/ref=sr_1_296?dchild=1&keywords=self+love&qid=1633860703&sr=8-296
276,"Mindfulness Workbook for Kids: 60+ Activities to Focus, Stay Calm, and Make Good Choices",$15.29,Paperback ,4.7 out of 5 stars,https://www.amazon.com//Mindfulness-Workbook-Kids-Activities-Choices/dp/1647396751/ref=sr_1_297?dchild=1&keywords=self+love&qid=1633860703&sr=8-297
277,The Cheat Sheet: A Romantic Comedy,$0.00,Kindle ,4.4 out of 5 stars,https://www.amazon.com//Cheat-Sheet-Romantic-Comedy-ebook/dp/B095BSDWZK/ref=sr_1_298?dchild=1&keywords=self+love&qid=1633860703&sr=8-298
278,"LOVING ME MORE: A Journal Perfect for Self-Growth, Self-Love and Self-Expression with Creative Designs and Motivational Content.",$8.99,Paperback ,0,https://www.amazon.com//LOVING-MORE-Self-Growth-Self-Expression-Motivational/dp/B09HLSWZ48/ref=sr_1_299?dchild=1&keywords=self+love&qid=1633860703&sr=8-299
279,"Anxiety Workbook for Men: Evidence-Based Exercises to Manage Anxiety, Depression, and Worry",$16.79,Paperback ,4.4 out of 5 stars,https://www.amazon.com//Anxiety-Workbook-Men-Evidence-Based-Depression/dp/1648766943/ref=sr_1_300?dchild=1&keywords=self+love&qid=1633860703&sr=8-300
280,52-Week Mental Health Journal: Guided Prompts and Self-Reflection to Reduce Stress and Improve Wellbeing,$13.49,Paperback ,4.6 out of 5 stars,https://www.amazon.com//52-Week-Mental-Health-Journal-Self-Reflection/dp/1648767699/ref=sr_1_301?dchild=1&keywords=self+love&qid=1633860703&sr=8-301
281,"Love Yourself, Heal Your Life Workbook",$13.68,Paperback ,4.6 out of 5 stars,https://www.amazon.com//Love-Yourself-Workbook-Insight-Guide/dp/0937611697/ref=sr_1_302?dchild=1&keywords=self+love&qid=1633860703&sr=8-302
282,Why I Love Superman & Other Superheroes: One Veteran's Journey To Find Himself Through Superhero Motivation,$2.99,Kindle ,0,https://www.amazon.com//Why-Love-Superman-Other-Superheroes-ebook/dp/B09HT4W36J/ref=sr_1_303?dchild=1&keywords=self+love&qid=1633860703&sr=8-303
283,Unsent Messages,$0.00,Kindle ,0,https://www.amazon.com//Unsent-Messages-Taylor-Sutton-ebook/dp/B09HYVPGTB/ref=sr_1_304?dchild=1&keywords=self+love&qid=1633860703&sr=8-304
284,You Can Thank Me Later: A Novella,$0.00,Audible Audiobook ,4.1 out of 5 stars,https://www.amazon.com//You-Can-Thank-Me-Later-audiobook/dp/B07YVL71PS/ref=sr_1_305?dchild=1&keywords=self+love&qid=1633860703&sr=8-305
285,Avery's Garden Coloring Book and Creative Grief Journal: I'll Love You Forever,$18.95,Paperback ,0,https://www.amazon.com//Averys-Garden-Coloring-Creative-Journal/dp/B09HJ8MB4X/ref=sr_1_306?dchild=1&keywords=self+love&qid=1633860703&sr=8-306
